X,Y,OBJECTID,METER_ID,LOCATION,SIDE_OF_STREET,BLOCKFACE,METER_STATUS,TOW_AWAY_HOURS,METER_TIME,HANDICAP,HOURS_OPERATION,IN_SERVICE,VALET_HOURS,RATE,FOOD_SERVICE_HOURS,TAXI_ZONE_HOURS,CHARGING_STATION,CHARGING_STATION_STATUS
-82.998049027913709,39.975462883534917,10019,NO526,FOURTH ST N,East,GOODALE ST - I670 OFF RAMP 4TH ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.998043033143674,39.975519077851189,10020,NO528,FOURTH ST N,East,GOODALE ST - I670 OFF RAMP 4TH ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.998037907313417,39.975591482834076,10021,NO530,FOURTH ST N,East,GOODALE ST - I670 OFF RAMP 4TH ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.998032697184598,39.975650824282226,10022,NO532,FOURTH ST N,East,GOODALE ST - I670 OFF RAMP 4TH ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.998030120591906,39.97571271689565,10023,NO534,FOURTH ST N,East,GOODALE ST - I670 OFF RAMP 4TH ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.998022900162226,39.975767613169985,10001,NO536,FOURTH ST N,East,GOODALE ST - I670 OFF RAMP 4TH ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.998009132446029,39.975837403308851,10002,NO538,FOURTH ST N,East,GOODALE ST - I670 OFF RAMP 4TH ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.998009716563658,39.975895369193722,10003,NO540,FOURTH ST N,East,GOODALE ST - I670 OFF RAMP 4TH ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.998004312212231,39.975958324855029,10004,NO542,FOURTH ST N,East,GOODALE ST - I670 OFF RAMP 4TH ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.997996355610425,39.976021417434602,10005,NO544,FOURTH ST N,East,GOODALE ST - I670 OFF RAMP 4TH ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.996040355196541,39.961061558285927,10089,SO67,FOURTH ST S,West,CAPITAL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.996026937487684,39.960998423467146,10090,SO69,FOURTH ST S,West,CAPITAL ST - STATE ST,Operational,,120,0,8 AM - 10 PM,14,, $1.50,,,No,
-82.997992228662653,39.976093876706067,10000,NO546,FOURTH ST N,East,GOODALE ST - I670 OFF RAMP 4TH ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.995777022683896,39.967097799736358,9120,NQ305,FIFTH ST N,West,MCKEE AL - SPRING ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.995788631337717,39.96715677929182,9121,NQ307,FIFTH ST N,West,MCKEE AL - SPRING ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.996013153667178,39.968316098013638,9122,NQ383,FIFTH ST N,West,MCKEE ST - NAUGHTEN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-82.996021279109144,39.968365882202029,9123,NQ385,FIFTH ST N,West,MCKEE ST - NAUGHTEN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.003129286446594,39.961232935920975,9723,SG6,CIVIC CENTER DR S,East,BROAD ST - TOWN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.00309305694546,39.961175977295674,9722,SG8,CIVIC CENTER DR S,East,BROAD ST - TOWN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003055226636789,39.961113073110269,9721,SG10,CIVIC CENTER DR S,East,BROAD ST - TOWN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003023469815929,39.961057625495023,9720,SG12,CIVIC CENTER DR S,East,BROAD ST - TOWN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002663292319099,39.959475459786354,9719,SG50,CIVIC CENTER DR S,East,BROAD ST - TOWN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002668020497069,39.959411527410083,9718,SG52,CIVIC CENTER DR S,East,BROAD ST - TOWN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002667529274206,39.959343622996379,9717,SG54,CIVIC CENTER DR S,East,BROAD ST - TOWN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.00268266849001,39.959283640411606,9716,SG56,CIVIC CENTER DR S,East,BROAD ST - TOWN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002702996997613,39.959223635591734,9715,SG58,CIVIC CENTER DR S,East,BROAD ST - TOWN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003181907156588,39.9565329148624,9658,SG119,CIVIC CENTER DR S,West,TOWN ST - MAIN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003159268355773,39.95647314098985,9657,SG121,CIVIC CENTER DR S,West,TOWN ST - MAIN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003147214690145,39.956409891131585,9656,SG123,CIVIC CENTER DR S,West,TOWN ST - MAIN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003134484678569,39.956348754402711,9655,SG125,CIVIC CENTER DR S,West,TOWN ST - MAIN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003120199123629,39.956285166457171,9654,SG127,CIVIC CENTER DR S,West,TOWN ST - MAIN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-82.993666831440819,39.964663059499841,9969,NR101,NORMANDY ST N,West,GAY ST - LONG ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.005105370525314,39.984417325109582,9674,K857,HIGH ST N,West,FOURTH AVE - THIRD AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005117624288076,39.984480772353869,9675,K859,HIGH ST N,West,FOURTH AVE - THIRD AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005127847550128,39.984535157037456,9676,K861,HIGH ST N,West,FOURTH AVE - THIRD AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005140035393481,39.984589534165551,9677,K863,HIGH ST N,West,FOURTH AVE - THIRD AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005148325942059,39.98464846281027,9678,K865,HIGH ST N,West,FOURTH AVE - THIRD AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005160524812041,39.984704351168851,9679,K867,HIGH ST N,West,FOURTH AVE - THIRD AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005172745689975,39.984763262895271,9680,K869,HIGH ST N,West,FOURTH AVE - THIRD AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005184912783847,39.984814615738522,9681,K871,HIGH ST N,West,FOURTH AVE - THIRD AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004593224052797,39.98070492781865,9779,K891,PRICE AVE W,South,WALL ST - HIGH ST,Bagged - Paid,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004797309760562,39.980714949008473,9780,K893,PRICE AVE W,South,WALL ST - HIGH ST,Bagged - Paid,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004908483233606,39.985936589821328,9758,K900,FOURTH AVE E,North,HIGH ST - MT PLEASANT AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,4PM-3AM SAT-SUN,,No,
-83.005316099448606,39.985458108448412,9274,K901,HIGH ST N,West,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004808921749515,39.98593309121221,9759,K902,FOURTH AVE E,North,HIGH ST - MT PLEASANT AVE,Operational,4 PM - 3 AM EVERYDAY,180,0,8 AM - 4 PM,8,, $2.25,,,No,
-83.005321755293551,39.985515506501933,9273,K903,HIGH ST N,West,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004538310723859,39.985922475118883,9760,K904,FOURTH AVE E,North,HIGH ST - MT PLEASANT AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005330103485406,39.985582965773212,9272,K905,HIGH ST N,West,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004433644605896,39.985918998131922,9761,K906,FOURTH AVE E,North,HIGH ST - MT PLEASANT AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005340991306596,39.985639332578174,9271,K907,HIGH ST N,West,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004334067751117,39.985913536681998,9762,K908,FOURTH AVE E,North,HIGH ST - MT PLEASANT AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.00535448971219,39.985694681221545,9270,K909,HIGH ST N,West,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005360057653505,39.985739990295023,9269,K911,HIGH ST N,West,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003107336871608,39.956222569429492,9653,SG129,CIVIC CENTER DR S,West,TOWN ST - MAIN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003096686211777,39.956161701178317,9652,SG131,CIVIC CENTER DR S,West,TOWN ST - MAIN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003084616658768,39.956100444522264,9651,SG133,CIVIC CENTER DR S,West,TOWN ST - MAIN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003071725551493,39.956038055661715,9650,SG135,CIVIC CENTER DR S,West,TOWN ST - MAIN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.003060129478641,39.955975591895758,9649,SG137,CIVIC CENTER DR S,West,TOWN ST - MAIN ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002554044341991,39.958321735603938,9162,SH300,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.002545433082332,39.958264976399171,9163,SH302,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.002532699355626,39.958205079860562,9164,SH304,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.002519897191419,39.958135716847075,9165,SH306,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.002511240346095,39.958072646954747,9166,SH308,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.002498415419794,39.95800012994588,9167,SH310,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.002447867667982,39.957814181383611,9168,SH312,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.002422674326667,39.957732250555992,9169,SH314,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.002405657499025,39.957647129722815,9170,SH316,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.002392787129409,39.957568301108473,9171,SH318,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.002379962413301,39.957495783173329,9172,SH320,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.002363060919734,39.957426438578885,9173,SH322,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,6PM - 6AM,720,0,6 AM - 10 PM,,, $4.80,,,No,
-83.002350235090532,39.957353920641928,9174,SH324,LUDLOW ST S,East,RICH ST - TOWN ST,Operational,,720,0,6 AM - 10 PM,16,, $4.80,,,No,
-83.004768877209429,39.97163569243083,9466,NI601,PARK ST N,West,VINE ST - SPRUCE ST,Operational,0,180,0,8 AM - 10 PM,14,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.00476717319782,39.971686816996005,9467,NI603,PARK ST N,West,VINE ST - SPRUCE ST,Operational,0,180,0,8 AM - 10 PM,14,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004763415817905,39.971741144093095,9468,NI605,PARK ST N,West,VINE ST - SPRUCE ST,Operational,0,180,0,8 AM - 10 PM,14,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004757616685382,39.971800273224275,9469,NI607,PARK ST N,West,VINE ST - SPRUCE ST,Operational,0,180,0,8 AM - 10 PM,14,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004755876673528,39.97184660558797,9470,NI609,PARK ST N,West,VINE ST - SPRUCE ST,Operational,0,180,0,8 AM - 10 PM,14,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004748025331352,39.971908938144573,9471,NI611,PARK ST N,West,VINE ST - SPRUCE ST,Operational,0,180,0,8 AM - 10 PM,14,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004742307405863,39.97197924847854,9472,NI613,PARK ST N,West,VINE ST - SPRUCE ST,Operational,0,180,0,8 AM - 10 PM,14,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004738584813467,39.972038368672955,9473,NI615,PARK ST N,West,VINE ST - SPRUCE ST,Operational,0,180,0,8 AM - 10 PM,14,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.005496019032265,39.986362751733012,9146,K933,HIGH ST N,West,FIFTH AVE - FOURTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005343590566667,39.986848567999779,9748,K946,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005356776468886,39.986904221482497,9749,K948,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005363512486198,39.986951710470827,9750,K950,HIGH ST N,East,FIFTH AVE - FOURTH AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004972548612272,39.985826715710978,9900,K951,FOURTH AVE E,South,HIGH ST - MT PLEASANT AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004886875310476,39.985822199137097,9901,K953,FOURTH AVE E,South,HIGH ST - MT PLEASANT AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004793975856771,39.985815455659939,9902,K955,FOURTH AVE E,South,HIGH ST - MT PLEASANT AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004710412723895,39.985815814978736,9903,K957,FOURTH AVE E,South,HIGH ST - MT PLEASANT AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.004688284928477,39.972641621603167,9474,NI651,PARK ST N,West,SPRUCE ST - GOODALE ST,Operational,,180,0,8 AM - 8 PM,12,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004680936397079,39.97269616406566,9475,NI653,PARK ST N,West,SPRUCE ST - GOODALE ST,Operational,0,180,0,8 AM - 8 PM,12,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004679515926384,39.972766995385115,9476,NI655,PARK ST N,West,SPRUCE ST - GOODALE ST,Operational,0,180,0,8 AM - 8 PM,12,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004675871079925,39.972828612725145,9477,NI657,PARK ST N,West,SPRUCE ST - CHARLES ST,Operational,0,180,0,8 AM - 8 PM,12,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004674421621942,39.972896582805213,9478,NI659,PARK ST N,West,SPRUCE ST - CHARLES ST,Operational,0,180,0,8 AM - 8 PM,12,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004670921370192,39.973013075139093,9479,NI661,PARK ST N,West,SPRUCE ST - CHARLES ST,Operational,0,180,0,8 AM - 10 PM,14,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004661348311359,39.973087074863301,9480,NI663,PARK ST N,West,SPRUCE ST - CHARLES ST,Operational,0,180,0,8 AM - 10 PM,14,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004658707876587,39.973157724083599,9481,NI665,PARK ST N,West,SPRUCE ST - CHARLES ST,Operational,0,180,0,8 AM - 10 PM,14,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.004653791434578,39.973227201437908,9482,NI667,PARK ST N,West,SPRUCE ST - GOODALE ST,Operational,0,180,0,8 AM - 10 PM,14,8 PM - 10 PM, $2.25,,10 PM - 2 AM THU - SAT,No,
-83.001727853388601,39.963331482088165,9330,NJ58,WALL ST N,East,GAY ST - LYNN ST,Meter & Post Removed,3AM - 9AM,30,0,8 AM - 10 PM,14,,  $.50,,,No,
-82.992488973193645,39.965027221398515,9202,NS108,SIXTH ST N,East,GAY ST - LONG ST,Meter & Post Removed,4PM - 6PM,720,0,6 AM - 6 PM,12,, $4.80,,,No,
-83.005537199779369,39.987691199261761,9128,K1000,HIGH ST N,East,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005654825425381,39.987357576846144,9137,K1001,HIGH ST N,West,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005549009487311,39.987751254677164,9132,K1002,HIGH ST N,East,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005668374412437,39.987418828025262,9142,K1003,HIGH ST N,West,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005562560998612,39.987808189963282,9131,K1004,HIGH ST N,East,FIFTH AVE - SIXTH AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005680887542709,39.987481732743042,9143,K1005,HIGH ST N,West,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005574545426271,39.987866345163376,9130,K1006,HIGH ST N,East,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005693390033912,39.987543173056864,9144,K1007,HIGH ST N,West,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005586531640134,39.987924903841815,9129,K1008,HIGH ST N,East,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005705903209147,39.9876060777692,9145,K1009,HIGH ST N,West,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.00567084702574,39.988356734419632,9133,K1010,HIGH ST N,East,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005719387996464,39.987671845943474,9141,K1011,HIGH ST N,West,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005681126133894,39.988416078588592,9134,K1012,HIGH ST N,East,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005732695039214,39.987734747230206,9140,K1013,HIGH ST N,West,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005691542881365,39.988473900975443,9135,K1014,HIGH ST N,East,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005745046383012,39.987797286069529,9139,K1015,HIGH ST N,West,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.00570105257151,39.988528073356207,9253,K1016,HIGH ST N,East,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005757396257366,39.987859459251119,9138,K1017,HIGH ST N,West,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.005769155809688,39.987921440434405,9136,K1019,HIGH ST N,West,FIFTH AVE - SIXTH AVE,Operational,0,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.006037724041036,39.989289328054475,9800,K1101,HIGH ST N,West,CLARK PL - KING AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.006049902979257,39.989348859423387,9801,K1103,HIGH ST N,West,CLARK PL - KING AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.006063381338166,39.989410600771045,9802,K1105,HIGH ST N,West,CLARK PL - KING AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.001767587857131,39.959207863700733,9341,SI250,FRONT ST S,East,TOWN ST - CHAPEL ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9AM-4PM-6PM-10PM,11,, $1.50,,,No,
-83.001756846606838,39.959146993079607,9342,SI252,FRONT ST S,East,TOWN ST - CHAPEL ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9AM-4PM-6PM-10PM,11,, $1.50,,,No,
-83.001744050258424,39.959082566460069,9343,SI254,FRONT ST S,East,TOWN ST - CHAPEL ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9AM-4PM-6PM-10PM,11,, $2.40,,,No,
-83.001732578395675,39.959021325187429,9344,SI256,FRONT ST S,East,TOWN ST - CHAPEL ST,Meter & Post Removed,7AM - 9AM - 4PM - 6PM,120,0,9AM-4PM-6PM-10PM,11,, $2.40,,,No,
-83.0017192659827,39.958961116725249,9345,SI258,FRONT ST S,East,TOWN ST - CHAPEL ST,Meter & Post Removed,7AM - 9AM - 4PM - 6PM,120,0,9AM-4PM-6PM-10PM,11,, $2.40,,,No,
-83.001630189286914,39.958461241602734,9669,SI300,FRONT ST S,East,TOWN ST - RICH ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9 AM - 4 PM,7,, $1.50,,,No,
-83.001816290463722,39.958425024071779,9952,SI301,FRONT ST S,West,RICH ST - TOWN ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9 AM - 4 PM,7,, $1.50,,,No,
-83.001616173425006,39.958390621874258,9668,SI302,FRONT ST S,East,TOWN ST - RICH ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9 AM - 4 PM,7,, $1.50,,,No,
-83.00180152382913,39.958352244205955,9951,SI303,FRONT ST S,West,RICH ST - TOWN ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9 AM - 4 PM,7,, $1.50,,,No,
-83.001593933001118,39.958303406742353,9667,SI304,FRONT ST S,East,TOWN ST - RICH ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9 AM - 4 PM,7,, $1.50,,,No,
-83.001788470379353,39.958284614149782,9950,SI305,FRONT ST S,West,RICH ST - TOWN ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9 AM - 4 PM,7,, $1.50,,,No,
-83.001574303724041,39.958203707297542,9666,SI306,FRONT ST S,East,TOWN ST - RICH ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9 AM - 4 PM,7,, $1.50,,,No,
-83.001773700324065,39.958211190324789,9949,SI307,FRONT ST S,West,RICH ST - TOWN ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9 AM - 4 PM,7,, $1.50,,,No,
-83.001557420637397,39.958110233130512,9665,SI308,FRONT ST S,East,TOWN ST - RICH ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9 AM - 4 PM,7,, $1.50,,,No,
-83.001759771734868,39.958138406864904,9948,SI309,FRONT ST S,West,RICH ST - TOWN ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9 AM - 4 PM,7,, $1.50,,,No,
-83.001526566929158,39.957952376038705,9664,SI310,FRONT ST S,East,TOWN ST - RICH ST,Operational,7AM - 9AM - 4PM - 6PM,120,0,9 AM - 4 PM,7,, $1.50,,,No,
-83.002065249275518,39.965112664679594,10112,NJ200,WALL ST N,East,LONG ST - SPRING ST,Operational,3AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002082868409687,39.965197845815091,10111,NJ202,WALL ST N,East,LONG ST - SPRING ST,Operational,3AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.002097897694483,39.965274820487828,10110,NJ204,WALL ST N,East,LONG ST - SPRING ST,Operational,3AM - 9AM - 4PM - 6PM,180,0,9AM-4PM-6PM-10PM,11,, $2.25,,,No,
-83.006086019757674,39.989537442560923,9803,K1107,HIGH ST N,West,CLARK PL - KING AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.006117574939864,39.989695980966978,9804,K1109,HIGH ST N,West,CLARK PL - KING AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.006133310567108,39.989769403818556,9805,K1111,HIGH ST N,West,CLARK PL - KING AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.006155888376867,39.989887895076542,9806,K1113,HIGH ST N,West,CLARK PL - KING AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.006173807046181,39.989962979198651,9807,K1115,HIGH ST N,West,CLARK PL - KING AVE,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002508989746673,39.975795366849212,9774,K1151,PEARL ST N,West,RUSSELL ST - BRICKEL ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002532294336518,39.975911915339488,9775,K1153,PEARL ST N,West,RUSSELL ST - BRICKEL ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002543986310684,39.975975589693931,9776,K1155,PEARL ST N,West,RUSSELL ST - BRICKEL ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002568719219482,39.976095372584012,9777,K1157,PEARL ST N,West,RUSSELL ST - BRICKEL ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002580387814731,39.976155806501474,9778,K1159,PEARL ST N,West,RUSSELL ST - BRICKEL ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.00264009445975,39.976452571732857,9771,K1161,PEARL ST N,West,RUSSELL ST - BRICKEL ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002656067742919,39.976525948416771,9772,K1163,PEARL ST N,West,RUSSELL ST - BRICKEL ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002704192173368,39.976774159751251,9773,K1165,PEARL ST N,West,RUSSELL ST - BRICKEL ST,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
-83.002759175302842,39.97707387850074,9763,K1201,PEARL ST N,West,LINCOLN ST - BOLLINGER PL,Operational,,180,0,8 AM - 10 PM,14,, $2.25,,,No,
